Date,Open,High,Low,Close,Adj Close,Volume,company_name
2023-05-17,119.61000061035156,121.66999816894531,118.88999938964844,120.83999633789062,120.54151916503906,33323600,Alphabet Inc.
2023-05-18,120.94999694824219,123.30999755859375,120.83000183105469,122.83000183105469,122.52660369873047,35234200,Alphabet Inc.
2023-05-19,123.55000305175781,125.97000122070312,122.1500015258789,122.76000213623047,122.45677947998047,41330300,Alphabet Inc.
2023-05-22,122.94000244140625,126.43000030517578,122.73999786376953,125.05000305175781,124.74111938476562,35253000,Alphabet Inc.
2023-05-23,124.16000366210938,124.62999725341797,122.20999908447266,122.55999755859375,122.25727081298828,34046300,Alphabet Inc.
2023-05-24,121.12000274658203,121.91000366210938,119.86000061035156,120.9000015258789,120.60137176513672,34182600,Alphabet Inc.
2023-05-25,124.5199966430664,125.31999969482422,121.95999908447266,123.4800033569336,123.17500305175781,42317000,Alphabet Inc.
2023-05-26,123.16999816894531,125.26000213623047,122.44999694824219,124.61000061035156,124.30220794677734,35635900,Alphabet Inc.
2023-05-30,125.63999938964844,125.66000366210938,122.0,123.66999816894531,123.3645248413086,35076700,Alphabet Inc.
2023-05-31,122.75,124.05999755859375,122.5,122.87000274658203,122.5665054321289,37325800,Alphabet Inc.
2023-06-01,122.81999969482422,124.41999816894531,122.62000274658203,123.72000122070312,123.4144058227539,30772700,Alphabet Inc.
2023-06-02,123.98999786376953,126.1500015258789,123.76000213623047,124.66999816894531,124.36205291748047,26963100,Alphabet Inc.
2023-06-05,124.01000213623047,127.43000030517578,123.83999633789062,126.01000213623047,125.6987533569336,32305500,Alphabet Inc.
2023-06-06,126.01000213623047,128.2899932861328,125.36000061035156,127.30999755859375,126.99553680419922,26638300,Alphabet Inc.
2023-06-07,126.97000122070312,129.0399932861328,122.12000274658203,122.5,122.19741821289062,52539000,Alphabet Inc.
2023-06-08,122.2300033569336,123.2300033569336,121.23999786376953,122.13999938964844,121.83831024169922,29389200,Alphabet Inc.
2023-06-09,122.25,123.76000213623047,121.91000366210938,122.2300033569336,121.92808532714844,23762500,Alphabet Inc.
2023-06-12,122.79000091552734,124.05000305175781,121.66000366210938,123.63999938964844,123.33460235595703,28306400,Alphabet Inc.
2023-06-13,124.9800033569336,125.16000366210938,123.18000030517578,123.83000183105469,123.52413177490234,22278300,Alphabet Inc.
2023-06-14,123.0999984741211,124.05000305175781,121.44999694824219,123.66999816894531,123.3645248413086,30592300,Alphabet Inc.
2023-06-15,123.13999938964844,125.45999908447266,122.4000015258789,125.08999633789062,124.78101348876953,35246300,Alphabet Inc.
2023-06-16,125.93000030517578,126.11000061035156,123.27999877929688,123.52999877929688,123.22486877441406,45514000,Alphabet Inc.
2023-06-20,122.93000030517578,124.56999969482422,122.13999938964844,123.0999984741211,122.79593658447266,26097500,Alphabet Inc.
2023-06-21,122.4000015258789,122.66000366210938,120.0999984741211,120.55000305175781,120.25223541259766,30306300,Alphabet Inc.
2023-06-22,120.0,123.23999786376953,118.83000183105469,123.1500015258789,122.84580993652344,26952200,Alphabet Inc.
2023-06-23,121.37999725341797,122.79000091552734,121.05999755859375,122.33999633789062,122.03781127929688,34885300,Alphabet Inc.
2023-06-26,120.76000213623047,122.0,118.2699966430664,118.33999633789062,118.04769134521484,33969900,Alphabet Inc.
2023-06-27,117.08000183105469,119.08000183105469,116.0999984741211,118.33000183105469,118.03772735595703,39535900,Alphabet Inc.
2023-06-28,117.08999633789062,120.38999938964844,116.8499984741211,120.18000030517578,119.88314819335938,27091400,Alphabet Inc.
2023-06-29,119.23999786376953,120.05999755859375,118.30000305175781,119.0999984741211,118.80581665039062,24090900,Alphabet Inc.
2023-06-30,120.16999816894531,121.08000183105469,119.69000244140625,119.69999694824219,119.40433502197266,29519700,Alphabet Inc.
2023-07-03,119.23999786376953,120.19000244140625,118.81999969482422,119.9000015258789,119.60384368896484,14467900,Alphabet Inc.
2023-07-05,119.23999786376953,122.61000061035156,119.2300033569336,121.75,121.44927215576172,27584800,Alphabet Inc.
2023-07-06,119.80000305175781,120.30000305175781,118.4000015258789,120.11000061035156,119.81331634521484,24745200,Alphabet Inc.
2023-07-07,120.0999984741211,121.05000305175781,119.4000015258789,119.4800033569336,119.18488311767578,21692600,Alphabet Inc.
2023-07-10,118.30000305175781,118.30999755859375,116.13999938964844,116.44999694824219,116.16236114501953,35315200,Alphabet Inc.
2023-07-11,116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,116.85065460205078,23078800,Alphabet Inc.
2023-07-12,118.80000305175781,120.33000183105469,118.41000366210938,118.93000030517578,118.63623809814453,30404400,Alphabet Inc.
2023-07-13,120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,124.23238372802734,44297900,Alphabet Inc.
2023-07-14,124.80000305175781,126.77999877929688,123.48999786376953,125.41999816894531,125.1102066040039,33266800,Alphabet Inc.
2023-07-17,125.94000244140625,127.0999984741211,124.19999694824219,124.6500015258789,124.34210968017578,25716200,Alphabet Inc.
2023-07-18,124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623047,123.45430755615234,26226400,Alphabet Inc.
2023-07-19,124.5999984741211,125.18000030517578,121.80000305175781,122.02999877929688,121.72857666015625,37224000,Alphabet Inc.
2023-07-20,121.41999816894531,124.08999633789062,118.22000122070312,119.19999694824219,118.90557098388672,37906800,Alphabet Inc.
2023-07-21,120.62000274658203,120.98999786376953,118.7300033569336,120.0199966430664,119.72354125976562,72937900,Alphabet Inc.
2023-07-24,121.66000366210938,123.0,120.9800033569336,121.52999877929688,121.22981262207031,29686100,Alphabet Inc.
2023-07-25,121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,121.90813446044922,52509600,Alphabet Inc.
2023-07-26,130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,128.95069885253906,61682100,Alphabet Inc.
2023-07-27,131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,129.0803680419922,44952100,Alphabet Inc.
2023-07-28,130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,132.25253295898438,36591200,Alphabet Inc.
2023-07-31,132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,132.39218139648438,28055500,Alphabet Inc.
2023-08-01,130.77999877929688,132.6300048828125,130.67999267578125,131.5500030517578,131.22506713867188,23166800,Alphabet Inc.
2023-08-02,129.4499969482422,130.08999633789062,127.55999755859375,128.3800048828125,128.06289672851562,26273300,Alphabet Inc.
2023-08-03,127.97000122070312,129.38999938964844,127.41999816894531,128.4499969482422,128.13270568847656,20089500,Alphabet Inc.
2023-08-04,129.27999877929688,131.50999450683594,127.91000366210938,128.11000061035156,127.79356384277344,26130000,Alphabet Inc.
2023-08-07,129.16000366210938,131.61000061035156,129.02000427246094,131.52999877929688,131.20510864257812,22746300,Alphabet Inc.
2023-08-08,130.6199951171875,131.50999450683594,129.5399932861328,131.39999389648438,131.07542419433594,23535200,Alphabet Inc.
2023-08-09,131.66000366210938,132.0399932861328,129.0,129.66000366210938,129.33973693847656,24912900,Alphabet Inc.
2023-08-10,131.32000732421875,132.0500030517578,129.4499969482422,129.69000244140625,129.36965942382812,20857800,Alphabet Inc.
2023-08-11,128.66000366210938,129.92999267578125,128.1699981689453,129.55999755859375,129.23997497558594,19569200,Alphabet Inc.
2023-08-14,129.38999938964844,131.3699951171875,128.9600067138672,131.3300018310547,131.00559997558594,24695600,Alphabet Inc.
2023-08-15,131.10000610351562,131.4199981689453,129.27999877929688,129.77999877929688,129.45944213867188,19770700,Alphabet Inc.
2023-08-16,128.6999969482422,130.27999877929688,127.87000274658203,128.6999969482422,128.38211059570312,25216100,Alphabet Inc.
2023-08-17,129.8000030517578,131.99000549316406,129.2899932861328,129.9199981689453,129.59909057617188,33446300,Alphabet Inc.
2023-08-18,128.50999450683594,129.25,126.37999725341797,127.45999908447266,127.14517211914062,30491300,Alphabet Inc.
2023-08-21,127.18000030517578,128.72999572753906,126.55999755859375,128.3699951171875,128.0529022216797,25248700,Alphabet Inc.
2023-08-22,128.50999450683594,130.27999877929688,128.32000732421875,129.0800018310547,128.76116943359375,22067500,Alphabet Inc.
2023-08-23,130.17999267578125,133.41000366210938,129.8699951171875,132.3699951171875,132.04302978515625,27819700,Alphabet Inc.
2023-08-24,133.9499969482422,134.25,129.57000732421875,129.77999877929688,129.45944213867188,28500700,Alphabet Inc.
2023-08-25,129.5399932861328,130.75999450683594,127.25,129.8800048828125,129.55918884277344,26762900,Alphabet Inc.
2023-08-28,131.30999755859375,132.5399932861328,130.13999938964844,131.00999450683594,130.68638610839844,20543300,Alphabet Inc.
2023-08-29,132.24000549316406,136.57000732421875,132.24000549316406,134.57000732421875,134.23760986328125,43075600,Alphabet Inc.
2023-08-30,134.77999877929688,136.27999877929688,134.07000732421875,135.8800048828125,135.54437255859375,28315800,Alphabet Inc.
2023-08-31,136.00999450683594,138.0,135.7899932861328,136.1699981689453,135.83364868164062,30053800,Alphabet Inc.
2023-09-01,137.4600067138672,137.4600067138672,134.85000610351562,135.66000366210938,135.32492065429688,21524600,Alphabet Inc.
2023-09-05,135.44000244140625,136.4199981689453,134.5800018310547,135.77000427246094,135.4346466064453,19403100,Alphabet Inc.
2023-09-06,136.02000427246094,136.52999877929688,133.6699981689453,134.4600067138672,134.1278839111328,18684500,Alphabet Inc.
2023-09-07,133.58999633789062,135.5800018310547,132.9499969482422,135.25999450683594,134.9259033203125,18844300,Alphabet Inc.
2023-09-08,134.91000366210938,136.66000366210938,134.85000610351562,136.3800048828125,136.0431365966797,23558300,Alphabet Inc.
2023-09-11,136.5399932861328,137.47999572753906,135.7899932861328,136.9199981689453,136.58180236816406,20763400,Alphabet Inc.
2023-09-12,136.25999450683594,136.8699951171875,135.19000244140625,135.33999633789062,135.00570678710938,18405500,Alphabet Inc.
2023-09-13,135.08999633789062,136.89999389648438,134.14999389648438,136.7100067138672,136.37232971191406,20749500,Alphabet Inc.
2023-09-14,137.60000610351562,138.6999969482422,136.24000549316406,138.10000610351562,137.75888061523438,24751000,Alphabet Inc.
2023-09-15,137.97999572753906,138.52000427246094,136.47999572753906,137.39999389648438,137.06060791015625,38908400,Alphabet Inc.
2023-09-18,136.61000061035156,139.16000366210938,136.61000061035156,138.2100067138672,137.86862182617188,21861300,Alphabet Inc.
2023-09-19,137.4199981689453,138.41000366210938,136.6199951171875,138.0399932861328,137.69903564453125,20353700,Alphabet Inc.
2023-09-20,138.0800018310547,138.0800018310547,133.6199951171875,133.74000549316406,133.40966796875,29927500,Alphabet Inc.
2023-09-21,131.44000244140625,132.22999572753906,130.07000732421875,130.44000244140625,130.11781311035156,31488700,Alphabet Inc.
2023-09-22,130.75999450683594,132.02999877929688,129.60000610351562,130.25,129.9282684326172,26397300,Alphabet Inc.
2023-09-25,129.8300018310547,131.1699981689453,128.9600067138672,131.11000061035156,130.78614807128906,20094600,Alphabet Inc.
2023-09-26,129.77000427246094,130.36000061035156,127.22000122070312,128.57000732421875,128.25242614746094,25718700,Alphabet Inc.
2023-09-27,128.57000732421875,130.89999389648438,128.57000732421875,130.5399932861328,130.21755981445312,22746500,Alphabet Inc.
2023-09-28,129.83999633789062,133.3000030517578,129.7899932861328,132.30999755859375,131.98318481445312,22513100,Alphabet Inc.
2023-09-29,133.27999877929688,134.0500030517578,130.36000061035156,130.86000061035156,130.53677368164062,30848100,Alphabet Inc.
2023-10-02,131.2100067138672,134.4199981689453,131.1699981689453,134.1699981689453,133.83859252929688,22288000,Alphabet Inc.
2023-10-03,133.94000244140625,134.25999450683594,131.83999633789062,132.42999267578125,132.10289001464844,22989400,Alphabet Inc.
2023-10-04,132.7899932861328,135.57000732421875,132.52999877929688,135.24000549316406,134.9059600830078,26752300,Alphabet Inc.
2023-10-05,135.07000732421875,135.49000549316406,133.4499969482422,135.07000732421875,134.7363739013672,19832600,Alphabet Inc.
2023-10-06,134.00999450683594,138.16000366210938,134.00999450683594,137.5800018310547,137.2401580810547,27583200,Alphabet Inc.
2023-10-09,136.94000244140625,138.94000244140625,135.61000061035156,138.4199981689453,138.07809448242188,19278100,Alphabet Inc.
2023-10-10,138.5,139.72000122070312,137.3300018310547,138.05999755859375,137.71897888183594,27786600,Alphabet Inc.
2023-10-11,138.5800018310547,141.11000061035156,138.5800018310547,140.5500030517578,140.20285034179688,25884300,Alphabet Inc.
2023-10-12,141.0500030517578,141.22000122070312,138.25999450683594,138.97000122070312,138.62673950195312,24765500,Alphabet Inc.
2023-10-13,139.3800048828125,140.0,136.6199951171875,137.36000061035156,137.02072143554688,23420500,Alphabet Inc.
2023-10-16,138.1699981689453,139.6300048828125,137.99000549316406,139.10000610351562,138.75640869140625,28501900,Alphabet Inc.
2023-10-17,138.6300048828125,139.89999389648438,137.17999267578125,139.72000122070312,139.37489318847656,23515800,Alphabet Inc.
2023-10-18,139.4499969482422,140.72000122070312,137.3800048828125,137.9600067138672,137.61923217773438,23375000,Alphabet Inc.
2023-10-19,138.5,139.66000366210938,137.3800048828125,137.75,137.40975952148438,26066000,Alphabet Inc.
2023-10-20,137.3300018310547,137.8699951171875,135.0800018310547,135.60000610351562,135.2650604248047,26315200,Alphabet Inc.
2023-10-23,135.0399932861328,137.66000366210938,133.9499969482422,136.5,136.16282653808594,26317900,Alphabet Inc.
2023-10-24,137.8300018310547,139.36000061035156,137.4199981689453,138.80999755859375,138.46713256835938,44814300,Alphabet Inc.
2023-10-25,128.16000366210938,128.30999755859375,125.06999969482422,125.61000061035156,125.29973602294922,84366200,Alphabet Inc.
2023-10-26,123.2699966430664,124.33000183105469,121.2699966430664,122.27999877929688,121.97796630859375,57061100,Alphabet Inc.
2023-10-27,122.87999725341797,123.30999755859375,120.20999908447266,122.16999816894531,121.86823272705078,44566500,Alphabet Inc.
2023-10-30,123.20999908447266,125.4000015258789,122.75,124.45999908447266,124.15258026123047,28940100,Alphabet Inc.
2023-10-31,125.05999755859375,125.37000274658203,122.69000244140625,124.08000183105469,123.77352142333984,26292300,Alphabet Inc.
2023-11-01,124.06999969482422,126.48999786376953,123.72000122070312,126.44999694824219,126.13765716552734,30082400,Alphabet Inc.
2023-11-02,128.4199981689453,128.97999572753906,126.93000030517578,127.48999786376953,127.17509460449219,27124600,Alphabet Inc.
2023-11-03,128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562,128.7811279296875,26380100,Alphabet Inc.
2023-11-06,129.0500030517578,130.33999633789062,128.6699981689453,130.25,129.9282684326172,19052700,Alphabet Inc.
2023-11-07,130.7100067138672,131.91000366210938,129.8800048828125,130.97000122070312,130.64649963378906,29757300,Alphabet Inc.
2023-11-08,130.97000122070312,132.2100067138672,130.77999877929688,131.83999633789062,131.51434326171875,26425800,Alphabet Inc.
2023-11-09,131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406,129.91830444335938,23747800,Alphabet Inc.
2023-11-10,130.10000610351562,132.8000030517578,129.41000366210938,132.58999633789062,132.2624969482422,26913300,Alphabet Inc.
2023-11-13,131.77999877929688,132.58999633789062,131.25,132.08999633789062,131.7637176513672,18324800,Alphabet Inc.
2023-11-14,134.19000244140625,135.6999969482422,133.32000732421875,133.6199951171875,133.28994750976562,32395200,Alphabet Inc.
2023-11-15,134.8699951171875,135.02999877929688,133.57000732421875,134.6199951171875,134.28749084472656,23861500,Alphabet Inc.
2023-11-16,135.19000244140625,137.22000122070312,134.32000732421875,136.92999267578125,136.59176635742188,28013200,Alphabet Inc.
2023-11-17,136.0,136.05999755859375,133.64999389648438,135.30999755859375,134.9757843017578,37240600,Alphabet Inc.
2023-11-20,133.69000244140625,136.66000366210938,133.6199951171875,136.25,135.9134521484375,27815500,Alphabet Inc.
2023-11-21,136.2899932861328,137.17999267578125,135.9600067138672,136.97000122070312,136.6316680908203,22635300,Alphabet Inc.
2023-11-22,137.47000122070312,139.4199981689453,137.47000122070312,138.49000549316406,138.14791870117188,17813900,Alphabet Inc.
2023-11-24,138.02999877929688,138.1300048828125,135.99000549316406,136.69000244140625,136.3523712158203,12514300,Alphabet Inc.
2023-11-27,136.02999877929688,138.4199981689453,136.0,136.41000366210938,136.07305908203125,23436500,Alphabet Inc.
2023-11-28,136.0800018310547,137.25,135.4199981689453,137.1999969482422,136.86111450195312,18730000,Alphabet Inc.
2023-11-29,137.57000732421875,138.2899932861328,134.83999633789062,134.99000549316406,134.6565704345703,23967200,Alphabet Inc.
2023-11-30,135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688,132.20263671875,38988300,Alphabet Inc.
2023-12-01,131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156,131.5343017578125,31431200,Alphabet Inc.
