Date,Open,High,Low,Close,Adj Close,Volume,company_name
2023-01-31,243.4499969482422,247.9499969482422,242.9499969482422,247.80999755859375,244.29684448242188,26541100,Microsoft Corp
2023-02-01,248.0,255.17999267578125,245.47000122070312,252.75,249.16680908203125,31259900,Microsoft Corp
2023-02-02,258.82000732421875,264.69000244140625,257.25,264.6000061035156,260.8487854003906,39940400,Microsoft Corp
2023-02-03,259.5400085449219,264.20001220703125,257.1000061035156,258.3500061035156,254.6874237060547,29077300,Microsoft Corp
2023-02-06,257.44000244140625,258.29998779296875,254.77999877929688,256.7699890136719,253.1298065185547,22518000,Microsoft Corp
2023-02-07,260.5299987792969,268.7699890136719,260.0799865722656,267.55999755859375,263.766845703125,50841400,Microsoft Corp
2023-02-08,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,262.9486083984375,54686000,Microsoft Corp
2023-02-09,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,259.8827209472656,42375100,Microsoft Corp
2023-02-10,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,259.3700866699219,25818500,Microsoft Corp
2023-02-13,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,267.4735412597656,44630900,Microsoft Corp
2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,268.3115234375,37047900,Microsoft Corp
2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,266.16693115234375,28922400,Microsoft Corp
2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,259.08087158203125,29603600,Microsoft Corp
2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,255.03872680664062,30000100,Microsoft Corp
2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,249.71182250976562,28397400,Microsoft Corp
2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,248.56541442871094,22491100,Microsoft Corp
2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,251.7872314453125,29219100,Microsoft Corp
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,246.30223083496094,24990900,Microsoft Corp
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,247.2312469482422,21190000,Microsoft Corp
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,246.4998779296875,22491000,Microsoft Corp
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,243.38677978515625,27565300,Microsoft Corp
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,248.17010498046875,24808200,Microsoft Corp
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,252.3011474609375,30760100,Microsoft Corp
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,253.86265563964844,24109800,Microsoft Corp
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,251.17449951171875,21473200,Microsoft Corp
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,250.72976684570312,17340200,Microsoft Corp
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,249.36593627929688,26653400,Microsoft Corp
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,245.6796112060547,28333900,Microsoft Corp
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,250.94720458984375,33339700,Microsoft Corp
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,257.73675537109375,33620300,Microsoft Corp
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,262.3323059082031,46028000,Microsoft Corp
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,272.9664001464844,54768800,Microsoft Corp
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,276.15850830078125,69527400,Microsoft Corp
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,269.0428771972656,43466600,Microsoft Corp
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,270.57470703125,34558700,Microsoft Corp
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,269.1021423339844,34873300,Microsoft Corp
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,274.40924072265625,36610900,Microsoft Corp
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,277.2851867675781,28172000,Microsoft Corp
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,273.1442565917969,26840200,Microsoft Corp
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,272.0077209472656,21878600,Microsoft Corp
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,277.2258605957031,25087000,Microsoft Corp
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,280.7244567871094,25053400,Microsoft Corp
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,284.9246826171875,32766000,Microsoft Corp
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,283.86724853515625,24883300,Microsoft Corp
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,283.81781005859375,25824300,Microsoft Corp
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,281.0110778808594,22064800,Microsoft Corp
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,288.1860656738281,29770300,Microsoft Corp
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,286.0019226074219,23103000,Microsoft Corp
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,279.51873779296875,27276600,Microsoft Corp
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,280.17095947265625,27403400,Microsoft Corp
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,286.4466552734375,24222700,Microsoft Corp
2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,282.78997802734375,20987900,Microsoft Corp
2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,285.4188232421875,23836200,Microsoft Corp
2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,284.9938659667969,20161800,Microsoft Corp
2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,285.0729064941406,17150300,Microsoft Corp
2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,282.76031494140625,23244400,Microsoft Corp
2023-04-21,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,282.4144592285156,21676400,Microsoft Corp
2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,278.47113037109375,26611000,Microsoft Corp
2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,272.195556640625,45772200,Microsoft Corp
2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,291.9118957519531,64599200,Microsoft Corp
2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,301.26116943359375,46462600,Microsoft Corp
2023-04-28,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,303.6627197265625,36446700,Microsoft Corp
2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,301.9826354980469,21294100,Microsoft Corp
2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,301.83441162109375,26404400,Microsoft Corp
2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,300.836181640625,22360800,Microsoft Corp
2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,301.83441162109375,22519900,Microsoft Corp
2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,307.0130310058594,28181200,Microsoft Corp
2023-05-08,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,305.03643798828125,21318600,Microsoft Corp
2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,303.4057312011719,21340800,Microsoft Corp
2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,308.6535949707031,30078000,Microsoft Corp
2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,306.4793395996094,31680200,Microsoft Corp
2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,305.3526916503906,19758100,Microsoft Corp
2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,305.8369140625,16336500,Microsoft Corp
2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,308.09027099609375,26730300,Microsoft Corp
2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,311.002197265625,24315000,Microsoft Corp
2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,315.47900390625,27276000,Microsoft Corp
2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,315.3007507324219,27529500,Microsoft Corp
2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,318.1136474609375,24115700,Microsoft Corp
2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,312.2501525878906,30797200,Microsoft Corp
2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,310.8536376953125,23384900,Microsoft Corp
2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,322.80841064453125,43301700,Microsoft Corp
2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,329.7118835449219,36630600,Microsoft Corp
2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,328.0478820800781,29503100,Microsoft Corp
2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,325.25482177734375,45950600,Microsoft Corp
2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,329.40478515625,26773900,Microsoft Corp
2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,332.1978454589844,25864000,Microsoft Corp
2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,332.7327575683594,21307100,Microsoft Corp
2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,330.4942932128906,20396200,Microsoft Corp
2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,320.2926330566406,40717100,Microsoft Corp
2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,322.1546936035156,23277700,Microsoft Corp
2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,323.6700744628906,22514900,Microsoft Corp
2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,328.6817932128906,24260300,Microsoft Corp
2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,331.0985107421875,22951300,Microsoft Corp
2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,334.1193542480469,26003800,Microsoft Corp
2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,344.7766418457031,38899100,Microsoft Corp
2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,339.06170654296875,46533600,Microsoft Corp
2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,334.8226013183594,26375400,Microsoft Corp
2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,330.37542724609375,25117800,Microsoft Corp
2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,336.46673583984375,23556800,Microsoft Corp
2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,331.8215026855469,23084700,Microsoft Corp
2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,325.4627990722656,21520600,Microsoft Corp
2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,331.3758239746094,24354100,Microsoft Corp
2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,332.64361572265625,20259500,Microsoft Corp
2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,331.8511962890625,16997000,Microsoft Corp
2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,337.288818359375,26823800,Microsoft Corp
2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,334.7631530761719,12508700,Microsoft Corp
2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,334.921630859375,18172400,Microsoft Corp
2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,338.0118408203125,28161200,Microsoft Corp
2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,334.00048828125,21185300,Microsoft Corp
2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,328.66192626953125,32791400,Microsoft Corp
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,329.2958679199219,26698200,Microsoft Corp
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,333.980712890625,29995300,Microsoft Corp
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,339.3885803222656,20567200,Microsoft Corp
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,341.94390869140625,28302200,Microsoft Corp
2023-07-17,345.67999267578125,346.989990234375,342.20001220703125,345.7300109863281,342.4292907714844,20363900,Microsoft Corp
2023-07-18,345.8299865722656,366.7799987792969,342.1700134277344,359.489990234375,356.057861328125,64872700,Microsoft Corp
2023-07-19,361.75,362.4599914550781,352.44000244140625,355.0799865722656,351.69000244140625,39732900,Microsoft Corp
2023-07-20,353.57000732421875,357.9700012207031,345.3699951171875,346.8699951171875,343.558349609375,33778400,Microsoft Corp
2023-07-21,349.1499938964844,350.29998779296875,339.8299865722656,343.7699890136719,340.4880065917969,69368900,Microsoft Corp
2023-07-24,345.8500061035156,346.9200134277344,342.30999755859375,345.1099853515625,341.815185546875,26678100,Microsoft Corp
2023-07-25,347.1099853515625,351.8900146484375,345.07000732421875,350.9800109863281,347.629150390625,41637700,Microsoft Corp
2023-07-26,341.44000244140625,344.6700134277344,333.1099853515625,337.7699890136719,334.5452575683594,58383700,Microsoft Corp
2023-07-27,340.4800109863281,341.3299865722656,329.04998779296875,330.7200012207031,327.5625915527344,39635300,Microsoft Corp
2023-07-28,333.6700134277344,340.010009765625,333.1700134277344,338.3699951171875,335.1395568847656,28484900,Microsoft Corp
2023-07-31,336.9200134277344,337.70001220703125,333.3599853515625,335.9200134277344,332.71295166015625,25446000,Microsoft Corp
2023-08-01,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,333.12890625,18311900,Microsoft Corp
2023-08-02,333.6300048828125,333.6300048828125,326.3599853515625,327.5,324.3733215332031,27761300,Microsoft Corp
2023-08-03,326.0,329.8800048828125,325.95001220703125,326.6600036621094,323.54132080078125,18253700,Microsoft Corp
2023-08-04,331.8800048828125,335.1400146484375,327.239990234375,327.7799987792969,324.650634765625,23727700,Microsoft Corp
2023-08-07,328.3699951171875,331.1099853515625,327.5199890136719,330.1099853515625,326.9583435058594,17741500,Microsoft Corp
2023-08-08,326.9599914550781,328.75,323.0,326.04998779296875,322.9371337890625,22327600,Microsoft Corp
2023-08-09,326.4700012207031,327.1099853515625,321.04998779296875,322.2300109863281,319.15362548828125,22373300,Microsoft Corp
2023-08-10,326.0199890136719,328.260009765625,321.17999267578125,322.92999267578125,319.846923828125,20113700,Microsoft Corp
2023-08-11,320.260009765625,322.4100036621094,319.2099914550781,321.010009765625,317.9452819824219,24342600,Microsoft Corp
2023-08-14,321.3900146484375,324.05999755859375,320.0799865722656,324.0400085449219,320.9463806152344,18836100,Microsoft Corp
2023-08-15,323.0,325.0899963378906,320.8999938964844,321.8599853515625,318.787109375,16966300,Microsoft Corp
2023-08-16,320.79998779296875,324.4200134277344,319.79998779296875,320.3999938964844,318.01300048828125,20698900,Microsoft Corp
2023-08-17,320.5400085449219,321.8699951171875,316.2099914550781,316.8800048828125,314.5191955566406,21257200,Microsoft Corp
2023-08-18,314.489990234375,318.3800048828125,311.54998779296875,316.4800109863281,314.1221923828125,24744800,Microsoft Corp
2023-08-21,317.92999267578125,322.7699890136719,317.0400085449219,321.8800048828125,319.4819641113281,24040000,Microsoft Corp
2023-08-22,325.5,326.0799865722656,321.4599914550781,322.4599914550781,320.0576171875,16102000,Microsoft Corp
2023-08-23,323.82000732421875,329.20001220703125,323.4599914550781,327.0,324.5638122558594,21166400,Microsoft Corp
2023-08-24,332.8500061035156,332.9800109863281,319.9599914550781,319.9700012207031,317.5861511230469,23281400,Microsoft Corp
2023-08-25,321.4700012207031,325.3599853515625,318.79998779296875,322.9800109863281,320.5737609863281,21684100,Microsoft Corp
2023-08-28,325.6600036621094,326.1499938964844,321.7200012207031,323.70001220703125,321.2884216308594,14808500,Microsoft Corp
2023-08-29,321.8800048828125,328.9800109863281,321.8800048828125,328.4100036621094,325.96331787109375,19284600,Microsoft Corp
2023-08-30,328.6700134277344,329.80999755859375,326.45001220703125,328.7900085449219,326.3404846191406,15222100,Microsoft Corp
2023-08-31,329.20001220703125,330.9100036621094,326.7799987792969,327.760009765625,325.31817626953125,26411000,Microsoft Corp
2023-09-01,331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,326.2114562988281,14931200,Microsoft Corp
2023-09-05,329.0,334.8500061035156,328.6600036621094,333.54998779296875,331.0650329589844,18553900,Microsoft Corp
2023-09-06,333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,330.3999938964844,17535800,Microsoft Corp
2023-09-07,331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,327.4521179199219,18381000,Microsoft Corp
2023-09-08,330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,331.7796325683594,19530100,Microsoft Corp
2023-09-11,337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,335.42230224609375,16583300,Microsoft Corp
2023-09-12,335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,329.2982177734375,17565500,Microsoft Corp
2023-09-13,331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,333.55633544921875,16544400,Microsoft Corp
2023-09-14,339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,336.1766662597656,20267000,Microsoft Corp
2023-09-15,336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,327.75982666015625,37666900,Microsoft Corp
2023-09-18,327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,326.60845947265625,16834200,Microsoft Corp
2023-09-19,326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,326.20147705078125,16505900,Microsoft Corp
2023-09-20,329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,318.38018798828125,21436500,Microsoft Corp
2023-09-21,319.260009765625,325.3500061035156,315.0,319.5299987792969,317.1494445800781,35529500,Microsoft Corp
2023-09-22,321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,314.64825439453125,21447900,Microsoft Corp
2023-09-25,316.5899963378906,317.6700134277344,315.0,317.5400085449219,315.17425537109375,17836000,Microsoft Corp
2023-09-26,315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,309.81451416015625,26297600,Microsoft Corp
2023-09-27,312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,310.45965576171875,19410100,Microsoft Corp
2023-09-28,310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,311.3033447265625,19683600,Microsoft Corp
2023-09-29,317.75,319.4700012207031,314.9800109863281,315.75,313.39764404296875,24140300,Microsoft Corp
2023-10-02,316.2799987792969,321.8900146484375,315.17999267578125,321.79998779296875,319.40252685546875,20570000,Microsoft Corp
2023-10-03,320.8299865722656,321.3900146484375,311.2099914550781,313.3900146484375,311.0552062988281,21033500,Microsoft Corp
2023-10-04,314.0299987792969,320.0400085449219,314.0,318.9599914550781,316.5837097167969,20720100,Microsoft Corp
2023-10-05,319.0899963378906,319.9800109863281,314.8999938964844,319.3599853515625,316.9806823730469,16965600,Microsoft Corp
2023-10-06,316.54998779296875,329.19000244140625,316.29998779296875,327.260009765625,324.8218688964844,25645500,Microsoft Corp
2023-10-09,324.75,330.29998779296875,323.17999267578125,329.82000732421875,327.36279296875,19891200,Microsoft Corp
2023-10-10,330.9599914550781,331.1000061035156,327.6700134277344,328.3900146484375,325.9434509277344,20557100,Microsoft Corp
2023-10-11,331.2099914550781,332.82000732421875,329.1400146484375,332.4200134277344,329.94342041015625,20063200,Microsoft Corp
2023-10-12,330.57000732421875,333.6300048828125,328.7200012207031,331.1600036621094,328.6927795410156,19313100,Microsoft Corp
2023-10-13,332.3800048828125,333.8299865722656,326.3599853515625,327.7300109863281,325.28839111328125,21072400,Microsoft Corp
2023-10-16,331.04998779296875,336.1400146484375,330.6000061035156,332.6400146484375,330.16180419921875,22158000,Microsoft Corp
2023-10-17,329.5899963378906,333.4599914550781,327.4100036621094,332.05999755859375,329.5860900878906,18338500,Microsoft Corp
2023-10-18,332.489990234375,335.5899963378906,328.29998779296875,330.1099853515625,327.6506042480469,23153600,Microsoft Corp
2023-10-19,332.1499938964844,336.8800048828125,330.9100036621094,331.32000732421875,328.85162353515625,25052100,Microsoft Corp
2023-10-20,331.7200012207031,331.9200134277344,325.45001220703125,326.6700134277344,324.2362976074219,25012600,Microsoft Corp
2023-10-23,325.4700012207031,332.7300109863281,324.3900146484375,329.32000732421875,326.8665466308594,24374700,Microsoft Corp
2023-10-24,331.29998779296875,331.8399963378906,327.6000061035156,330.5299987792969,328.0675048828125,31153600,Microsoft Corp
2023-10-25,345.0199890136719,346.20001220703125,337.6199951171875,340.6700134277344,338.1319885253906,55053800,Microsoft Corp
2023-10-26,340.5400085449219,341.6300048828125,326.94000244140625,327.8900146484375,325.4471740722656,37828500,Microsoft Corp
2023-10-27,330.42999267578125,336.7200012207031,328.3999938964844,329.80999755859375,327.35284423828125,29856500,Microsoft Corp
2023-10-30,333.4100036621094,339.45001220703125,331.8299865722656,337.30999755859375,334.7969665527344,22828100,Microsoft Corp
2023-10-31,338.8500061035156,339.0,334.69000244140625,338.1099853515625,335.5910339355469,20265300,Microsoft Corp
2023-11-01,339.7900085449219,347.4200134277344,339.6499938964844,346.07000732421875,343.49169921875,28158800,Microsoft Corp
2023-11-02,347.239990234375,348.8299865722656,344.7699890136719,348.32000732421875,345.7250061035156,24348100,Microsoft Corp
2023-11-03,349.6300048828125,354.3900146484375,347.3299865722656,352.79998779296875,350.1716003417969,23624000,Microsoft Corp
2023-11-06,353.45001220703125,357.5400085449219,353.3500061035156,356.5299987792969,353.8738098144531,23828300,Microsoft Corp
2023-11-07,359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,357.8440246582031,25833900,Microsoft Corp
2023-11-08,361.67999267578125,363.8699951171875,360.54998779296875,363.20001220703125,360.4941101074219,26767800,Microsoft Corp
2023-11-09,362.29998779296875,364.7900085449219,360.3599853515625,360.69000244140625,358.0027770996094,24847300,Microsoft Corp
2023-11-10,361.489990234375,370.1000061035156,361.07000732421875,369.6700134277344,366.9158935546875,28042100,Microsoft Corp
2023-11-13,368.2200012207031,368.4700012207031,365.8999938964844,366.67999267578125,363.94818115234375,19986500,Microsoft Corp
2023-11-14,371.010009765625,371.95001220703125,367.3500061035156,370.2699890136719,367.5114440917969,27683900,Microsoft Corp
2023-11-15,371.2799987792969,373.1300048828125,367.1099853515625,369.6700134277344,367.6606140136719,26860100,Microsoft Corp
2023-11-16,370.9599914550781,376.3500061035156,370.17999267578125,376.1700134277344,374.12530517578125,27182300,Microsoft Corp
2023-11-17,373.6099853515625,374.3699951171875,367.0,369.8500061035156,367.8396301269531,40157000,Microsoft Corp
2023-11-20,371.2200012207031,378.8699951171875,371.0,377.44000244140625,375.3883972167969,52465100,Microsoft Corp
2023-11-21,375.6700134277344,376.2200012207031,371.1199951171875,373.07000732421875,371.0421447753906,28423100,Microsoft Corp
2023-11-22,378.0,379.7900085449219,374.9700012207031,377.8500061035156,375.7961730957031,23345300,Microsoft Corp
2023-11-24,377.3299865722656,377.9700012207031,375.1400146484375,377.42999267578125,375.37841796875,10176600,Microsoft Corp
2023-11-27,376.7799987792969,380.6400146484375,376.20001220703125,378.6099853515625,376.552001953125,22179200,Microsoft Corp
2023-11-28,378.3500061035156,383.0,378.1600036621094,382.70001220703125,380.61981201171875,20453100,Microsoft Corp
2023-11-29,383.760009765625,384.29998779296875,377.44000244140625,378.8500061035156,376.7907409667969,28963400,Microsoft Corp
2023-11-30,378.489990234375,380.0899963378906,375.4700012207031,378.9100036621094,376.8503723144531,30554400,Microsoft Corp
2023-12-01,376.760009765625,378.1600036621094,371.30999755859375,374.510009765625,372.47430419921875,33020400,Microsoft Corp
2023-12-04,369.1000061035156,369.5199890136719,362.8999938964844,369.1400146484375,367.1335144042969,32063300,Microsoft Corp
2023-12-05,366.45001220703125,373.0799865722656,365.6199951171875,372.5199890136719,370.4951171875,23065000,Microsoft Corp
2023-12-06,373.5400085449219,374.17999267578125,368.0299987792969,368.79998779296875,366.79534912109375,21182100,Microsoft Corp
2023-12-07,368.2300109863281,371.45001220703125,366.32000732421875,370.95001220703125,368.9336853027344,23118900,Microsoft Corp
2023-12-08,369.20001220703125,374.4599914550781,368.2300109863281,374.2300109863281,372.1958312988281,20144800,Microsoft Corp
2023-12-11,368.4800109863281,371.6000061035156,366.1000061035156,371.29998779296875,369.28173828125,27708800,Microsoft Corp
